"";"Höhe";"Kurs";"Time";"Date";"Geschwindigkeit GPS";"Breitengrade";"Längengrad";"Satilite";"valid";"PWM1";"PWM2";"PWM3";"PWM4";"PWM5";"xDif";"yDif";"HDOP";"VOLT 1";"CAP 1";"RPM 1";"TEMP 1 ";"AMP 1";"VOLT 2";"AMP 2";"CAP 2";"RPM 2";"TEMP 2 ";"VOLT 3";"AMP 3";"CAP 3";"RPM 3";"TEMP 3";"VOLT 4";"AMP 4";"CAP 4";"RPM 4";"TEMP 4";"Trägheit";"Höhe";"rudder 1";"rudder 2";"rudder 3 ";"rudder 4";"AKKU V 1";"AKKU V 2";"AKKU V 3";"Akku V 4";""
"174500";"4m";"88";"22:11:34";"2:7:2017";"4.70";"N40º51'22''";"E9º40'4''";"10";"1";"0";"127";"183";"117";"127";"";"";"0.90";"11.20";"450";"5940";"38";"7.40";"11.30";"9.20";"550";"5470";"39";"11.90";"7.50";"640";"5130";"41";"12.30";"0.90";"640";"5570";"42";"";"";"";"";"";"";"22.10";"21.10";"21.00";"22.00";""
"175000";"4m";"88";"22:11:34";"2:7:2017";"4.70";"N40º51'22''";"E9º40'4''";"10";"1";"0";"127";"183";"117";"127";"";"";"0.90";"11.20";"450";"5940";"38";"7.40";"11.30";"9.20";"550";"5470";"39";"11.90";"7.50";"640";"5130";"41";"12.30";"0.90";"640";"5570";"42";"";"";"";"";"";"";"22.10";"21.10";"21.00";"22.00";""
"175500";"4m";"88";"22:11:34";"2:7:2017";"4.70";"N40º51'22''";"E9º40'4''";"10";"1";"0";"127";"183";"117";"127";"";"";"0.90";"11.20";"450";"5940";"38";"7.40";"11.30";"9.20";"550";"5470";"39";"11.90";"7.50";"640";"5130";"41";"12.30";"0.90";"640";"5570";"42";"";"";"";"";"";"";"22.10";"21.10";"21.00";"22.00";""
"176000";"4m";"88";"22:11:34";"2:7:2017";"4.70";"N40º51'22''";"E9º40'4''";"10";"1";"0";"127";"183";"117";"127";"";"";"0.90";"11.20";"450";"5940";"38";"7.40";"11.30";"9.20";"550";"5470";"39";"11.90";"7.50";"640";"5130";"41";"12.30";"0.90";"640";"5570";"42";"";"";"";"";"";"";"22.10";"21.10";"21.00";"22.00";""
"176500";"4m";"88";"22:11:34";"2:7:2017";"4.70";"N40º51'22''";"E9º40'4''";"10";"1";"0";"127";"183";"117";"127";"";"";"0.90";"11.20";"450";"5940";"38";"7.40";"11.30";"9.20";"550";"5470";"39";"11.90";"7.50";"640";"5130";"41";"12.30";"0.90";"640";"5570";"42";"";"";"";"";"";"";"22.10";"21.10";"21.00";"22.00";""
"177000";"4m";"88";"22:11:34";"2:7:2017";"4.70";"N40º51'22''";"E9º40'4''";"10";"1";"0";"127";"183";"117";"127";"";"";"0.90";"11.20";"450";"5940";"38";"7.40";"11.30";"9.20";"550";"5470";"39";"11.90";"7.50";"640";"5130";"41";"12.30";"0.90";"640";"5570";"42";"";"";"";"";"";"";"22.10";"21.10";"21.00";"22.00";""
"177500";"4m";"88";"22:11:34";"2:7:2017";"4.70";"N40º51'22''";"E9º40'4''";"10";"1";"0";"127";"183";"117";"127";"";"";"0.90";"11.20";"450";"5940";"38";"7.40";"11.30";"9.20";"550";"5470";"39";"11.90";"7.50";"640";"5130";"41";"12.30";"0.90";"640";"5570";"42";"";"";"";"";"";"";"22.10";"21.10";"21.00";"22.00";""
"178000";"4m";"88";"22:11:34";"2:7:2017";"4.70";"N40º51'22''";"E9º40'4''";"10";"1";"0";"127";"183";"117";"127";"";"";"0.90";"11.20";"450";"5940";"38";"7.40";"11.30";"9.20";"550";"5470";"39";"11.90";"7.50";"640";"5130";"41";"12.30";"0.90";"640";"5570";"42";"";"";"";"";"";"";"22.10";"21.10";"21.00";"22.00";""
"178500";"4m";"88";"22:11:34";"2:7:2017";"4.70";"N40º51'22''";"E9º40'4''";"10";"1";"0";"127";"183";"117";"127";"";"";"0.90";"11.20";"450";"5940";"38";"7.40";"11.30";"9.20";"550";"5470";"39";"11.90";"7.50";"640";"5130";"41";"12.30";"0.90";"640";"5570";"42";"";"";"";"";"";"";"22.10";"21.10";"21.00";"22.00";""
"179000";"4m";"88";"22:11:34";"2:7:2017";"4.70";"N40º51'22''";"E9º40'4''";"10";"1";"0";"127";"183";"117";"127";"";"";"0.90";"11.20";"450";"5940";"38";"7.40";"11.30";"9.20";"550";"5470";"39";"11.90";"7.50";"640";"5130";"41";"12.30";"0.90";"640";"5570";"42";"";"";"";"";"";"";"22.10";"21.10";"21.00";"22.00";""
"179500";"4m";"88";"22:11:34";"2:7:2017";"4.70";"N40º51'22''";"E9º40'4''";"10";"1";"0";"127";"183";"117";"127";"";"";"0.90";"11.20";"450";"5940";"38";"7.40";"11.30";"9.20";"550";"5470";"39";"11.90";"7.50";"640";"5130";"41";"12.30";"0.90";"640";"5570";"42";"";"";"";"";"";"";"22.10";"21.10";"21.00";"22.00";""
"180000";"4m";"88";"22:11:34";"2:7:2017";"4.70";"N40º51'22''";"E9º40'4''";"10";"1";"0";"127";"183";"117";"127";"";"";"0.90";"11.20";"450";"5940";"38";"7.40";"11.30";"9.20";"550";"5470";"39";"11.90";"7.50";"640";"5130";"41";"12.30";"0.90";"640";"5570";"42";"";"";"";"";"";"";"22.10";"21.10";"21.00";"22.00";""
"180500";"4m";"88";"22:11:34";"2:7:2017";"4.70";"N40º51'22''";"E9º40'4''";"10";"1";"0";"127";"183";"117";"127";"";"";"0.90";"11.20";"450";"5940";"38";"7.40";"11.30";"9.20";"550";"5470";"39";"11.90";"7.50";"640";"5130";"41";"12.30";"0.90";"640";"5570";"42";"";"";"";"";"";"";"22.10";"21.10";"21.00";"22.00";""
"181000";"4m";"88";"22:11:34";"2:7:2017";"4.70";"N40º51'22''";"E9º40'4''";"10";"1";"0";"127";"183";"117";"127";"";"";"0.90";"11.20";"450";"5940";"38";"7.40";"11.30";"9.20";"550";"5470";"39";"11.90";"7.50";"640";"5130";"41";"12.30";"0.90";"640";"5570";"42";"";"";"";"";"";"";"22.10";"21.10";"21.00";"22.00";""
"181500";"4m";"88";"22:11:34";"2:7:2017";"4.70";"N40º51'22''";"E9º40'4''";"10";"1";"0";"127";"183";"117";"127";"";"";"0.90";"11.20";"450";"5940";"38";"7.40";"11.30";"9.20";"550";"5470";"39";"11.90";"7.50";"640";"5130";"41";"12.30";"0.90";"640";"5570";"42";"";"";"";"";"";"";"22.10";"21.10";"21.00";"22.00";""
"182000";"4m";"88";"22:11:34";"2:7:2017";"4.70";"N40º51'22''";"E9º40'4''";"10";"1";"0";"127";"183";"117";"127";"";"";"0.90";"11.20";"450";"5940";"38";"7.40";"11.30";"9.20";"550";"5470";"39";"11.90";"7.50";"640";"5130";"41";"12.30";"0.90";"640";"5570";"42";"";"";"";"";"";"";"22.10";"21.10";"21.00";"22.00";""
"182500";"4m";"88";"22:11:34";"2:7:2017";"4.70";"N40º51'22''";"E9º40'4''";"10";"1";"0";"127";"183";"117";"127";"";"";"0.90";"11.20";"450";"5940";"38";"7.40";"11.30";"9.20";"550";"5470";"39";"11.90";"7.50";"640";"5130";"41";"12.30";"0.90";"640";"5570";"42";"";"";"";"";"";"";"22.10";"21.10";"21.00";"22.00";""
"183000";"4m";"88";"22:11:34";"2:7:2017";"4.70";"N40º51'22''";"E9º40'4''";"10";"1";"0";"127";"183";"117";"127";"";"";"0.90";"11.20";"450";"5940";"38";"7.40";"11.30";"9.20";"550";"5470";"39";"11.90";"7.50";"640";"5130";"41";"12.30";"0.90";"640";"5570";"42";"";"";"";"";"";"";"22.10";"21.10";"21.00";"22.00";""
"183500";"4m";"88";"22:11:34";"2:7:2017";"4.70";"N40º51'22''";"E9º40'4''";"10";"1";"0";"127";"183";"117";"127";"";"";"0.90";"11.20";"450";"5940";"38";"7.40";"11.30";"9.20";"550";"5470";"39";"11.90";"7.50";"640";"5130";"41";"12.30";"0.90";"640";"5570";"42";"";"";"";"";"";"";"22.10";"21.10";"21.00";"22.00";""
"184000";"4m";"88";"22:11:34";"2:7:2017";"4.70";"N40º51'22''";"E9º40'4''";"10";"1";"0";"127";"183";"117";"127";"";"";"0.90";"11.20";"450";"5940";"38";"7.40";"11.30";"9.20";"550";"5470";"39";"11.90";"7.50";"640";"5130";"41";"12.30";"0.90";"640";"5570";"42";"";"";"";"";"";"";"22.10";"21.10";"21.00";"22.00";""
"184500";"4m";"88";"22:11:34";"2:7:2017";"4.70";"N40º51'22''";"E9º40'4''";"10";"1";"0";"127";"183";"117";"127";"";"";"0.90";"11.20";"450";"5940";"38";"7.40";"11.30";"9.20";"550";"5470";"39";"11.90";"7.50";"640";"5130";"41";"12.30";"0.90";"640";"5570";"42";"";"";"";"";"";"";"22.10";"21.10";"21.00";"22.00";""
"185000";"4m";"88";"22:11:34";"2:7:2017";"4.70";"N40º51'22''";"E9º40'4''";"10";"1";"0";"127";"183";"117";"127";"";"";"0.90";"11.20";"450";"5940";"38";"7.40";"11.30";"9.20";"550";"5470";"39";"11.90";"7.50";"640";"5130";"41";"12.30";"0.90";"640";"5570";"42";"";"";"";"";"";"";"22.10";"21.10";"21.00";"22.00";""
"185500";"4m";"88";"22:11:34";"2:7:2017";"4.70";"N40º51'22''";"E9º40'4''";"10";"1";"0";"127";"183";"117";"127";"";"";"0.90";"11.20";"450";"5940";"38";"7.40";"11.30";"9.20";"550";"5470";"39";"11.90";"7.50";"640";"5130";"41";"12.30";"0.90";"640";"5570";"42";"";"";"";"";"";"";"22.10";"21.10";"21.00";"22.00";""
"186000";"4m";"88";"22:11:34";"2:7:2017";"4.70";"N40º51'22''";"E9º40'4''";"10";"1";"0";"127";"183";"117";"127";"";"";"0.90";"11.20";"450";"5940";"38";"7.40";"11.30";"9.20";"550";"5470";"39";"11.90";"7.50";"640";"5130";"41";"12.30";"0.90";"640";"5570";"42";"";"";"";"";"";"";"22.10";"21.10";"21.00";"22.00";""
"186500";"4m";"88";"22:11:34";"2:7:2017";"4.70";"N40º51'22''";"E9º40'4''";"10";"1";"0";"127";"183";"117";"127";"";"";"0.90";"11.20";"450";"5940";"38";"7.40";"11.30";"9.20";"550";"5470";"39";"11.90";"7.50";"640";"5130";"41";"12.30";"0.90";"640";"5570";"42";"";"";"";"";"";"";"22.10";"21.10";"21.00";"22.00";""
"187000";"4m";"88";"22:11:34";"2:7:2017";"4.70";"N40º51'22''";"E9º40'4''";"10";"1";"0";"127";"183";"117";"127";"";"";"0.90";"11.20";"450";"5940";"38";"7.40";"11.30";"9.20";"550";"5470";"39";"11.90";"7.50";"640";"5130";"41";"12.30";"0.90";"640";"5570";"42";"";"";"";"";"";"";"22.10";"21.10";"21.00";"22.00";""
"187500";"4m";"88";"22:11:34";"2:7:2017";"4.70";"N40º51'22''";"E9º40'4''";"10";"1";"0";"127";"183";"117";"127";"";"";"0.90";"11.20";"450";"5940";"38";"7.40";"11.30";"9.20";"550";"5470";"39";"11.90";"7.50";"640";"5130";"41";"12.30";"0.90";"640";"5570";"42";"";"";"";"";"";"";"22.10";"21.10";"21.00";"22.00";""
"188000";"4m";"88";"22:11:34";"2:7:2017";"4.70";"N40º51'22''";"E9º40'4''";"10";"1";"0";"127";"183";"117";"127";"";"";"0.90";"11.20";"450";"5940";"38";"7.40";"11.30";"9.20";"550";"5470";"39";"11.90";"7.50";"640";"5130";"41";"12.30";"0.90";"640";"5570";"42";"";"";"";"";"";"";"22.10";"21.10";"21.00";"22.00";""
"188500";"4m";"88";"22:11:34";"2:7:2017";"4.70";"N40º51'22''";"E9º40'4''";"10";"1";"0";"127";"183";"117";"127";"";"";"0.90";"11.20";"450";"5940";"38";"7.40";"11.30";"9.20";"550";"5470";"39";"11.90";"7.50";"640";"5130";"41";"12.30";"0.90";"640";"5570";"42";"";"";"";"";"";"";"22.10";"21.10";"21.00";"22.00";""
"189000";"4m";"88";"22:11:34";"2:7:2017";"4.70";"N40º51'22''";"E9º40'4''";"10";"1";"0";"127";"183";"117";"127";"";"";"0.90";"11.20";"450";"5940";"38";"7.40";"11.30";"9.20";"550";"5470";"39";"11.90";"7.50";"640";"5130";"41";"12.30";"0.90";"640";"5570";"42";"";"";"";"";"";"";"22.10";"21.10";"21.00";"22.00";""
"189500";"4m";"88";"22:11:34";"2:7:2017";"4.70";"N40º51'22''";"E9º40'4''";"10";"1";"0";"127";"183";"117";"127";"";"";"0.90";"11.20";"450";"5940";"38";"7.40";"11.30";"9.20";"550";"5470";"39";"11.90";"7.50";"640";"5130";"41";"12.30";"0.90";"640";"5570";"42";"";"";"";"";"";"";"22.10";"21.10";"21.00";"22.00";""
"190000";"4m";"88";"22:11:34";"2:7:2017";"4.70";"N40º51'22''";"E9º40'4''";"10";"1";"0";"127";"183";"117";"127";"";"";"0.90";"11.20";"450";"5940";"38";"7.40";"11.30";"9.20";"550";"5470";"39";"11.90";"7.50";"640";"5130";"41";"12.30";"0.90";"640";"5570";"42";"";"";"";"";"";"";"22.10";"21.10";"21.00";"22.00";""
"190500";"4m";"88";"22:11:34";"2:7:2017";"4.70";"N40º51'22''";"E9º40'4''";"10";"1";"0";"127";"183";"117";"127";"";"";"0.90";"11.20";"450";"5940";"38";"7.40";"11.30";"9.20";"550";"5470";"39";"11.90";"7.50";"640";"5130";"41";"12.30";"0.90";"640";"5570";"42";"";"";"";"";"";"";"22.10";"21.10";"21.00";"22.00";""
"191000";"4m";"88";"22:11:34";"2:7:2017";"4.70";"N40º51'22''";"E9º40'4''";"10";"1";"0";"127";"183";"117";"127";"";"";"0.90";"11.20";"450";"5940";"38";"7.40";"11.30";"9.20";"550";"5470";"39";"11.90";"7.50";"640";"5130";"41";"12.30";"0.90";"640";"5570";"42";"";"";"";"";"";"";"22.10";"21.10";"21.00";"22.00";""
"191500";"4m";"88";"22:11:34";"2:7:2017";"4.70";"N40º51'22''";"E9º40'4''";"10";"1";"0";"127";"183";"117";"127";"";"";"0.90";"11.20";"450";"5940";"38";"7.40";"11.30";"9.20";"550";"5470";"39";"11.90";"7.50";"640";"5130";"41";"12.30";"0.90";"640";"5570";"42";"";"";"";"";"";"";"22.10";"21.10";"21.00";"22.00";""
"192000";"4m";"88";"22:11:34";"2:7:2017";"4.70";"N40º51'22''";"E9º40'4''";"10";"1";"0";"127";"183";"117";"127";"";"";"0.90";"11.20";"450";"5940";"38";"7.40";"11.30";"9.20";"550";"5470";"39";"11.90";"7.50";"640";"5130";"41";"12.30";"0.90";"640";"5570";"42";"";"";"";"";"";"";"22.10";"21.10";"21.00";"22.00";""
"192500";"4m";"88";"22:11:34";"2:7:2017";"4.70";"N40º51'22''";"E9º40'4''";"10";"1";"0";"127";"183";"117";"127";"";"";"0.90";"11.20";"450";"5940";"38";"7.40";"11.30";"9.20";"550";"5470";"39";"11.90";"7.50";"640";"5130";"41";"12.30";"0.90";"640";"5570";"42";"";"";"";"";"";"";"22.10";"21.10";"21.00";"22.00";""
"193000";"4m";"88";"22:11:34";"2:7:2017";"4.70";"N40º51'22''";"E9º40'4''";"10";"1";"0";"127";"183";"117";"127";"";"";"0.90";"11.20";"450";"5940";"38";"7.40";"11.30";"9.20";"550";"5470";"39";"11.90";"7.50";"640";"5130";"41";"12.30";"0.90";"640";"5570";"42";"";"";"";"";"";"";"22.10";"21.10";"21.00";"22.00";""
"193500";"4m";"88";"22:11:34";"2:7:2017";"4.70";"N40º51'22''";"E9º40'4''";"10";"1";"0";"127";"183";"117";"127";"";"";"0.90";"11.20";"450";"5940";"38";"7.40";"11.30";"9.20";"550";"5470";"39";"11.90";"7.50";"640";"5130";"41";"12.30";"0.90";"640";"5570";"42";"";"";"";"";"";"";"22.10";"21.10";"21.00";"22.00";""
"194000";"4m";"88";"22:11:34";"2:7:2017";"4.70";"N40º51'22''";"E9º40'4''";"10";"1";"0";"127";"183";"117";"127";"";"";"0.90";"11.20";"450";"5940";"38";"7.40";"11.30";"9.20";"550";"5470";"39";"11.90";"7.50";"640";"5130";"41";"12.30";"0.90";"640";"5570";"42";"";"";"";"";"";"";"22.10";"21.10";"21.00";"22.00";""
"194500";"4m";"88";"22:11:34";"2:7:2017";"4.70";"N40º51'22''";"E9º40'4''";"10";"1";"0";"127";"183";"117";"127";"";"";"0.90";"11.20";"450";"5940";"38";"7.40";"11.30";"9.20";"550";"5470";"39";"11.90";"7.50";"640";"5130";"41";"12.30";"0.90";"640";"5570";"42";"";"";"";"";"";"";"22.10";"21.10";"21.00";"22.00";""
"195000";"4m";"88";"22:11:34";"2:7:2017";"4.70";"N40º51'22''";"E9º40'4''";"10";"1";"0";"127";"183";"117";"127";"";"";"0.90";"11.20";"450";"5940";"38";"7.40";"11.30";"9.20";"550";"5470";"39";"11.90";"7.50";"640";"5130";"41";"12.30";"0.90";"640";"5570";"42";"";"";"";"";"";"";"22.10";"21.10";"21.00";"22.00";""
"195500";"4m";"88";"22:11:34";"2:7:2017";"4.70";"N40º51'22''";"E9º40'4''";"10";"1";"0";"127";"183";"117";"127";"";"";"0.90";"11.20";"450";"5940";"38";"7.40";"11.30";"9.20";"550";"5470";"39";"11.90";"7.50";"640";"5130";"41";"12.30";"0.90";"640";"5570";"42";"";"";"";"";"";"";"22.10";"21.10";"21.00";"22.00";""
"196000";"4m";"88";"22:11:34";"2:7:2017";"4.70";"N40º51'22''";"E9º40'4''";"10";"1";"0";"127";"183";"117";"127";"";"";"0.90";"11.20";"450";"5940";"38";"7.40";"11.30";"9.20";"550";"5470";"39";"11.90";"7.50";"640";"5130";"41";"12.30";"0.90";"640";"5570";"42";"";"";"";"";"";"";"22.10";"21.10";"21.00";"22.00";""
"196500";"4m";"88";"22:11:34";"2:7:2017";"4.70";"N40º51'22''";"E9º40'4''";"10";"1";"0";"127";"183";"117";"127";"";"";"0.90";"11.20";"450";"5940";"38";"7.40";"11.30";"9.20";"550";"5470";"39";"11.90";"7.50";"640";"5130";"41";"12.30";"0.90";"640";"5570";"42";"";"";"";"";"";"";"22.10";"21.10";"21.00";"22.00";""
"197000";"4m";"88";"22:11:34";"2:7:2017";"4.70";"N40º51'22''";"E9º40'4''";"10";"1";"0";"127";"183";"117";"127";"";"";"0.90";"11.20";"450";"5940";"38";"7.40";"11.30";"9.20";"550";"5470";"39";"11.90";"7.50";"640";"5130";"41";"12.30";"0.90";"640";"5570";"42";"";"";"";"";"";"";"22.10";"21.10";"21.00";"22.00";""
"197500";"4m";"88";"22:11:34";"2:7:2017";"4.70";"N40º51'22''";"E9º40'4''";"10";"1";"0";"127";"183";"117";"127";"";"";"0.90";"11.20";"450";"5940";"38";"7.40";"11.30";"9.20";"550";"5470";"39";"11.90";"7.50";"640";"5130";"41";"12.30";"0.90";"640";"5570";"42";"";"";"";"";"";"";"22.10";"21.10";"21.00";"22.00";""
"198000";"4m";"88";"22:11:34";"2:7:2017";"4.70";"N40º51'22''";"E9º40'4''";"10";"1";"0";"127";"183";"117";"127";"";"";"0.90";"11.20";"450";"5940";"38";"7.40";"11.30";"9.20";"550";"5470";"39";"11.90";"7.50";"640";"5130";"41";"12.30";"0.90";"640";"5570";"42";"";"";"";"";"";"";"22.10";"21.10";"21.00";"22.00";""
"198500";"4m";"88";"22:11:34";"2:7:2017";"4.70";"N40º51'22''";"E9º40'4''";"10";"1";"0";"127";"183";"117";"127";"";"";"0.90";"11.20";"450";"5940";"38";"7.40";"11.30";"9.20";"550";"5470";"39";"11.90";"7.50";"640";"5130";"41";"12.30";"0.90";"640";"5570";"42";"";"";"";"";"";"";"22.10";"21.10";"21.00";"22.00";""
"199000";"4m";"88";"22:11:34";"2:7:2017";"4.70";"N40º51'22''";"E9º40'4''";"10";"1";"0";"127";"183";"117";"127";"";"";"0.90";"11.20";"450";"5940";"38";"7.40";"11.30";"9.20";"550";"5470";"39";"11.90";"7.50";"640";"5130";"41";"12.30";"0.90";"640";"5570";"42";"";"";"";"";"";"";"22.10";"21.10";"21.00";"22.00";""
"199500";"4m";"88";"22:11:34";"2:7:2017";"4.70";"N40º51'22''";"E9º40'4''";"10";"1";"0";"127";"183";"117";"127";"";"";"0.90";"11.20";"450";"5940";"38";"7.40";"11.30";"9.20";"550";"5470";"39";"11.90";"7.50";"640";"5130";"41";"12.30";"0.90";"640";"5570";"42";"";"";"";"";"";"";"22.10";"21.10";"21.00";"22.00";""
"200000";"4m";"88";"22:11:34";"2:7:2017";"4.70";"N40º51'22''";"E9º40'4''";"10";"1";"0";"127";"183";"117";"127";"";"";"0.90";"11.20";"450";"5940";"38";"7.40";"11.30";"9.20";"550";"5470";"39";"11.90";"7.50";"640";"5130";"41";"12.30";"0.90";"640";"5570";"42";"";"";"";"";"";"";"22.10";"21.10";"21.00";"22.00";""
"200500";"4m";"88";"22:11:34";"2:7:2017";"4.70";"N40º51'22''";"E9º40'4''";"10";"1";"0";"127";"183";"117";"127";"";"";"0.90";"11.20";"450";"5940";"38";"7.40";"11.30";"9.20";"550";"5470";"39";"11.90";"7.50";"640";"5130";"41";"12.30";"0.90";"640";"5570";"42";"";"";"";"";"";"";"22.10";"21.10";"21.00";"22.00";""
"201000";"4m";"88";"22:11:34";"2:7:2017";"4.70";"N40º51'22''";"E9º40'4''";"10";"1";"0";"127";"183";"117";"127";"";"";"0.90";"11.20";"450";"5940";"38";"7.40";"11.30";"9.20";"550";"5470";"39";"11.90";"7.50";"640";"5130";"41";"12.30";"0.90";"640";"5570";"42";"";"";"";"";"";"";"22.10";"21.10";"21.00";"22.00";""
"201500";"4m";"88";"22:11:34";"2:7:2017";"4.70";"N40º51'22''";"E9º40'4''";"10";"1";"0";"127";"183";"117";"127";"";"";"0.90";"11.20";"450";"5940";"38";"7.40";"11.30";"9.20";"550";"5470";"39";"11.90";"7.50";"640";"5130";"41";"12.30";"0.90";"640";"5570";"42";"";"";"";"";"";"";"22.10";"21.10";"21.00";"22.00";""
"202000";"4m";"88";"22:11:34";"2:7:2017";"4.70";"N40º51'22''";"E9º40'4''";"10";"1";"0";"127";"183";"117";"127";"";"";"0.90";"11.20";"450";"5940";"38";"7.40";"11.30";"9.20";"550";"5470";"39";"11.90";"7.50";"640";"5130";"41";"12.30";"0.90";"640";"5570";"42";"";"";"";"";"";"";"22.10";"21.10";"21.00";"22.00";""
"202500";"4m";"88";"22:11:34";"2:7:2017";"4.70";"N40º51'22''";"E9º40'4''";"10";"1";"0";"127";"183";"117";"127";"";"";"0.90";"11.20";"450";"5940";"38";"7.40";"11.30";"9.20";"550";"5470";"39";"11.90";"7.50";"640";"5130";"41";"12.30";"0.90";"640";"5570";"42";"";"";"";"";"";"";"22.10";"21.10";"21.00";"22.00";""
"203000";"4m";"88";"22:11:34";"2:7:2017";"4.70";"N40º51'22''";"E9º40'4''";"10";"1";"0";"127";"183";"117";"127";"";"";"0.90";"11.20";"450";"5940";"38";"7.40";"11.30";"9.20";"550";"5470";"39";"11.90";"7.50";"640";"5130";"41";"12.30";"0.90";"640";"5570";"42";"";"";"";"";"";"";"22.10";"21.10";"21.00";"22.00";""
"203500";"4m";"88";"22:11:34";"2:7:2017";"4.70";"N40º51'22''";"E9º40'4''";"10";"1";"0";"127";"183";"117";"127";"";"";"0.90";"11.20";"450";"5940";"38";"7.40";"11.30";"9.20";"550";"5470";"39";"11.90";"7.50";"640";"5130";"41";"12.30";"0.90";"640";"5570";"42";"";"";"";"";"";"";"22.10";"21.10";"21.00";"22.00";""
"204000";"4m";"88";"22:11:34";"2:7:2017";"4.70";"N40º51'22''";"E9º40'4''";"10";"1";"0";"127";"183";"117";"127";"";"";"0.90";"11.20";"450";"5940";"38";"7.40";"11.30";"9.20";"550";"5470";"39";"11.90";"7.50";"640";"5130";"41";"12.30";"0.90";"640";"5570";"42";"";"";"";"";"";"";"22.10";"21.10";"21.00";"22.00";""
"204500";"4m";"88";"22:11:34";"2:7:2017";"4.70";"N40º51'22''";"E9º40'4''";"10";"1";"0";"127";"183";"117";"127";"";"";"0.90";"11.20";"450";"5940";"38";"7.40";"11.30";"9.20";"550";"5470";"39";"11.90";"7.50";"640";"5130";"41";"12.30";"0.90";"640";"5570";"42";"";"";"";"";"";"";"22.10";"21.10";"21.00";"22.00";""
"205000";"4m";"88";"22:11:34";"2:7:2017";"4.70";"N40º51'22''";"E9º40'4''";"10";"1";"0";"127";"183";"117";"127";"";"";"0.90";"11.20";"450";"5940";"38";"7.40";"11.30";"9.20";"550";"5470";"39";"11.90";"7.50";"640";"5130";"41";"12.30";"0.90";"640";"5570";"42";"";"";"";"";"";"";"22.10";"21.10";"21.00";"22.00";""
"205500";"4m";"88";"22:11:34";"2:7:2017";"4.70";"N40º51'22''";"E9º40'4''";"10";"1";"0";"127";"183";"117";"127";"";"";"0.90";"11.20";"450";"5940";"38";"7.40";"11.30";"9.20";"550";"5470";"39";"11.90";"7.50";"640";"5130";"41";"12.30";"0.90";"640";"5570";"42";"";"";"";"";"";"";"22.10";"21.10";"21.00";"22.00";""
"206000";"4m";"88";"22:11:34";"2:7:2017";"4.70";"N40º51'22''";"E9º40'4''";"10";"1";"0";"127";"183";"117";"127";"";"";"0.90";"11.20";"450";"5940";"38";"7.40";"11.30";"9.20";"550";"5470";"39";"11.90";"7.50";"640";"5130";"41";"12.30";"0.90";"640";"5570";"42";"";"";"";"";"";"";"22.10";"21.10";"21.00";"22.00";""
"206500";"4m";"88";"22:11:34";"2:7:2017";"4.70";"N40º51'22''";"E9º40'4''";"10";"1";"0";"127";"183";"117";"127";"";"";"0.90";"11.20";"450";"5940";"38";"7.40";"11.30";"9.20";"550";"5470";"39";"11.90";"7.50";"640";"5130";"41";"12.30";"0.90";"640";"5570";"42";"";"";"";"";"";"";"22.10";"21.10";"21.00";"22.00";""
"207000";"4m";"88";"22:11:34";"2:7:2017";"4.70";"N40º51'22''";"E9º40'4''";"10";"1";"0";"127";"183";"117";"127";"";"";"0.90";"11.20";"450";"5940";"38";"7.40";"11.30";"9.20";"550";"5470";"39";"11.90";"7.50";"640";"5130";"41";"12.30";"0.90";"640";"5570";"42";"";"";"";"";"";"";"22.10";"21.10";"21.00";"22.00";""
"207500";"4m";"88";"22:11:34";"2:7:2017";"4.70";"N40º51'22''";"E9º40'4''";"10";"1";"0";"127";"183";"117";"127";"";"";"0.90";"11.20";"450";"5940";"38";"7.40";"11.30";"9.20";"550";"5470";"39";"11.90";"7.50";"640";"5130";"41";"12.30";"0.90";"640";"5570";"42";"";"";"";"";"";"";"22.10";"21.10";"21.00";"22.00";""
"208000";"4m";"88";"22:11:34";"2:7:2017";"4.70";"N40º51'22''";"E9º40'4''";"10";"1";"0";"127";"183";"117";"127";"";"";"0.90";"11.20";"450";"5940";"38";"7.40";"11.30";"9.20";"550";"5470";"39";"11.90";"7.50";"640";"5130";"41";"12.30";"0.90";"640";"5570";"42";"";"";"";"";"";"";"22.10";"21.10";"21.00";"22.00";""
"208500";"4m";"88";"22:11:34";"2:7:2017";"4.70";"N40º51'22''";"E9º40'4''";"10";"1";"0";"127";"183";"117";"127";"";"";"0.90";"11.20";"450";"5940";"38";"7.40";"11.30";"9.20";"550";"5470";"39";"11.90";"7.50";"640";"5130";"41";"12.30";"0.90";"640";"5570";"42";"";"";"";"";"";"";"22.10";"21.10";"21.00";"22.00";""
"209000";"4m";"88";"22:11:34";"2:7:2017";"4.70";"N40º51'22''";"E9º40'4''";"10";"1";"0";"127";"183";"117";"127";"";"";"0.90";"11.20";"450";"5940";"38";"7.40";"11.30";"9.20";"550";"5470";"39";"11.90";"7.50";"640";"5130";"41";"12.30";"0.90";"640";"5570";"42";"";"";"";"";"";"";"22.10";"21.10";"21.00";"22.00";""
